playerID,yearID,stint,Glf,Gcf,Grf
suzukse01,2018,2,,,2
suzukse01,2019,1,,,139
suzukse01,2019,2,,,2
suzukse01,2020,1,,,117
suzukse01,2021,1,,,125
suzukse01,2021,2,,,1
suzuksh02,2019,1,7,,
suzuksh02,2020,1,3,28,7
suzuksh02,2021,1,5,,3
suzuksh02,2022,1,4,51,
suzuksh02,2023,1,57,5,
suzuksh02,2024,1,12,3,
suzukta01,2003,1,3,6,9
suzukta01,2004,1,,1,8
suzukta01,2005,1,5,17,2
suzukta01,2006,1,4,56,1
suzukta01,2007,1,,21,
suzukta01,2008,1,,58,1
suzukta01,2009,1,,40,
suzukta01,2010,1,,3,
suzukta01,2011,1,,9,
suzukta01,2014,1,,1,
suzukta03,1989,1,2,,
suzukta04,1986,1,12,,13
suzukta04,1987,1,2,,116
suzukta04,1988,1,,19,88
suzukta04,1989,1,,2,98
suzukta04,1990,1,,,111
suzukta04,1991,1,,,119
suzukta04,1992,1,,,45
suzukta04,1993,1,61,,4
suzukta04,1994,1,50,,67
suzukta04,1995,1,,,81
suzukta04,1996,1,,,113
suzukta04,1997,1,106,,3
suzukta04,1998,1,67,,2
suzukta04,1999,1,19,,
suzukta04,2000,1,4,,
suzukta05,1982,1,,,1
suzukta05,1984,1,2,2,
suzukta05,1985,1,,1,1
suzukta05,1987,1,1,,
suzukta06,1985,1,,,3
suzukta08,1963,1,2,,4
suzukta08,1964,1,,,5
suzukta08,1965,1,1,,
suzukta08,1966,1,,,1
suzukta11,1958,1,,1,
suzukta11,1961,1,1,,
suzukta11,1962,1,1,,
suzukta11,1952,1,,49,
suzukte01,1991,1,12,,
suzukte01,1994,1,,,1
suzukte01,1995,1,,1,
suzukto02,1939,1,1,,
suzukto02,1940,1,10,,1
suzukus01,1961,1,1,,
suzukya02,1991,1,,1,
suzukya03,1981,1,,1,
suzukya03,1986,1,2,,
suzukyo02,1989,1,,82,
suzukyo02,1990,1,3,18,30
suzukyo02,1991,1,7,4,26
suzukyo02,1992,1,,112,
suzukyo02,1992,2,,1,
suzukyo02,1993,1,,89,3
suzukyo02,1994,1,,63,
suzukyo02,1995,1,1,1,23
suzukyo02,1997,1,,,7
suzukyo02,1998,1,,3,13
suzukyo03,1958,1,,1,
suzukyo04,1943,1,,,1
suzukyu04,1961,1,,,1
ewingsa01,1979,1,,1,16
tabatka01,1996,1,1,,3
tabatka01,1997,1,,1,1
tabatka01,1999,1,,,1
tabatke01,1967,1,,,1
tabatke01,1968,1,,1,
tabete01,1950,1,4,,27
tabete01,1951,1,,4,
tabete01,1953,1,,4,3
tabucko01,1971,1,,2,49
tabucko01,1971,2,,,1
tabucko01,1972,1,,,1
tabucko01,1973,1,,,5
tabucko01,1974,1,,,5
tabucko01,1975,1,,,2
tachike01,1977,1,,,3
tachike01,1980,1,,,1
tachike01,1981,1,1,,
tachike01,1982,1,,,1
tachike01,1983,1,1,,
tachike01,1984,1,,,2
tachita01,1996,1,1,8,
tachita01,1997,1,4,55,10
tachita01,1998,1,,27,4
tachita01,1999,1,,3,1
tachita01,2000,1,,13,22
tachita01,2001,1,,22,5
tachita01,2002,1,,3,67
tachita01,2003,1,2,2,80
tachita01,2004,1,,,9
tachita01,2004,2,,4,5
tachiyo01,1978,1,2,1,120
tachiyo01,1979,1,,82,26
tachiyo01,1980,1,2,128,
tachiyo01,1981,1,,4,118
tachiyo01,1982,1,16,,64
tachiyo01,1983,1,24,54,1
tachiyo01,1984,1,29,23,2
tachiyo01,1985,1,1,6,1
tachiyo01,1986,1,2,8,
tachiyo01,1987,1,3,,1
tachiyo01,1988,1,1,,
tachiyo01,1989,1,1,,
tachiyo01,1990,1,6,,
tachiyo01,1992,1,9,,5
tadafu01,1946,1,,6,2
tadafu01,1947,1,,5,6
tadafu01,1951,1,,,1
tagamke01,2011,1,4,,
tagamke01,2012,1,,2,1
tagamke01,2014,1,1,,5
tagawyu01,1946,1,2,43,40
tagawyu01,1947,1,,,26
tagawyu01,1947,2,,,74
tagawyu01,1948,1,,13,103
tagawyu01,1949,1,,24,102
tagawyu01,1950,1,,,104
tagawyu01,1951,1,,,96
tagawyu01,1952,1,,,102
tagawyu01,1953,1,31,2,75
tagawyu01,1954,1,58,,26
tagojo01,1986,1,,,2
tagucso01,1993,1,3,15,
tagucso01,1994,1,44,17,
tagucso01,1995,1,84,44,
tagucso01,1996,1,64,63,
tagucso01,1997,1,102,34,
tagucso01,1998,1,57,6,
tagucso01,1999,1,19,15,
tagucso01,2000,1,125,1,
tagucso01,2001,1,120,3,1
tagucso01,2010,1,10,3,7
tagucso01,2011,1,1,,43
taihoya01,1989,1,80,,
taihoya01,1990,1,46,,22
taihoya01,1991,1,96,,
taihoya01,1992,1,62,,
taihoya01,1993,1,109,,
taihoya01,1999,1,1,,
taihoya01,2001,1,2,,
tairary01,2024,1,5,,
tajimto02,1987,1,,1,
tajirsh01,1968,1,,,1
takabei01,2020,1,1,,
takabei01,2021,1,14,,3
takabei01,2022,1,41,96,
takabei01,2022,2,,2,
takabei01,2024,1,,68,
takabei01,2025,1,,89,
takabmi01,1968,1,,,3
takabmi01,1970,1,20,,4
takabmi01,1971,1,4,,
takabmi01,1972,1,5,,
takabts01,1961,1,67,18,
takabts01,1962,1,22,1,
takabts01,1963,1,118,1,
takabts01,1964,1,69,,
takabts01,1965,1,103,,
takadhi01,1986,1,,,3
takadhi01,1987,1,,,2
takadhi01,1988,1,3,,
takadhi01,1989,1,,2,
takadhi01,1991,1,,,1
takadsh01,1968,1,60,22,6
takadsh01,1969,1,97,21,
takadsh01,1969,2,,1,
takadsh01,1970,1,128,,
takadsh01,1970,2,2,,
takadsh01,1971,1,122,,
takadsh01,1971,2,1,,
takadsh01,1972,1,123,,
takadsh01,1972,2,1,,
takadsh01,1973,1,95,,
takadsh01,1973,2,2,,
takadsh01,1974,1,73,,
takadsh01,1975,1,64,14,
takadsh01,1976,1,,2,
takadsh01,1977,1,2,,5
takadsh01,1978,1,2,,2
takadsh01,1979,1,14,,16
takadsh01,1980,1,36,,
takaghi01,2009,1,,,1
takaghi02,2003,1,1,,
takagka01,1965,1,,,1
takagka01,1966,1,,,2
takagka01,1967,1,,,6
takagka01,1968,1,,1,
takagka02,1972,1,1,,
takagka02,1975,1,,,4
takagka02,1976,1,18,,19
takagka02,1977,1,32,,79
takagka02,1978,1,2,,119
takagka02,1979,1,49,2,20
takagka02,1980,1,16,,106
takagka02,1981,1,2,,107
takagka02,1982,1,26,,55
takagka02,1983,1,40,,8
takagka02,1984,1,,,74
takagka02,1985,1,1,,10
takagka02,1986,1,1,,1
takagki01,1952,1,1,,
takagki01,1958,1,1,,
takagko01,1999,1,1,1,1
takagko01,2000,1,1,1,2
takagko01,2001,1,,1,
takagko02,1976,1,1,1,
takagmo01,1971,1,,,11
takagno01,1984,1,,1,2
takagno01,1985,1,3,,1
takagno01,1990,1,,2,1
takagsh03,1937,1,,1,3
takagsh03,1940,1,,6,1
takagsh03,1950,1,26,,1
takagsh03,1951,1,11,,16
takagta02,1997,1,4,,
takagta02,2000,1,38,,
takagta02,2001,1,43,,
takagta02,2002,1,6,,
takagto01,1970,1,3,4,11
takagto01,1971,1,14,7,4
takagto01,1972,1,,1,
takagto01,1973,1,8,1,3
takagwa01,2020,1,4,1,6
takagwa01,2021,1,,1,2
takagwa01,2022,1,2,1,9
takagwa01,2023,1,3,,2
takagyo02,1967,1,,1,
takagyo02,1969,1,5,,
takagyo02,1972,1,,,1
takagyu01,1982,1,,16,23
takagyu01,1988,1,,3,
takagyu01,1989,1,5,,
takagyu01,1994,1,52,,
takahak04,1961,1,,1,
takahak04,1964,1,,,2
takahak04,1966,1,,,1
takahak04,1971,1,1,,
takahch01,1984,1,19,1,
takahch01,1985,1,6,,3
takahch01,1988,1,,1,
takahch01,1989,1,4,,8
takahch01,1990,1,13,,
takahei01,1973,1,1,,
takahei02,1962,1,1,1,
takahei02,1963,1,3,,2
takahei02,1964,1,6,3,2
takahei02,1965,1,3,,5
takahei02,1966,1,2,1,2
takahfu01,1971,1,4,66,15
takahfu01,1972,1,3,27,10
takahfu01,1974,1,19,25,16
takahfu01,1975,1,1,1,3
takahfu01,1976,1,,4,12
takahfu01,1977,1,8,4,3
takahfu01,1978,1,2,9,
takahhi05,1993,1,5,,2
takahhi06,1977,1,2,,
takahhi06,1978,1,1,,
takahhi08,1965,1,3,,1
takahhi08,1966,1,14,2,10
takahhi08,1967,1,,,4
takahhi08,1969,1,,3,4
takahhi08,1973,1,2,5,
takahhi08,1974,1,,1,
takahhi04,2000,1,1,,
takahhi04,2001,1,2,,
takahhi04,2003,1,1,,
takahka02,2000,1,,,1
takahka03,2002,1,2,9,1
takahka03,2003,1,,12,5
takahka03,2004,1,4,15,9
takahka05,1978,1,,,1
takahka05,1979,1,,1,
takahka05,1981,1,,,1
takahke02,1995,1,2,1,
takahke02,1998,1,,1,
takahke02,1999,1,,,1
takahke02,2002,1,,,1
takahke02,2003,1,,,1
takahko06,1985,1,1,,2
takahma01,1993,1,,27,
takahma01,1994,1,,15,
takahma01,1996,1,1,,
takahma01,1997,1,,,1
takahma01,1999,1,,,2
takahma02,1980,1,,,1
takahma02,1984,1,1,,1
takahma05,1955,1,18,3,2
takahna01,1975,1,,1,
takahna01,1978,1,,,1
takahna01,1980,1,,,1
takahna01,1983,1,,,1
takahsa01,1987,1,1,,
takahsa01,1988,1,9,,
takahsa01,1990,1,,7,
takahsa01,1991,1,72,2,46
takahsa01,1992,1,55,51,22
takahsa01,1993,1,21,73,4
takahsa01,1994,1,61,1,
takahsa01,1995,1,31,1,
takahsa01,1996,1,41,,
takahsa01,1997,1,30,,
takahsa01,1998,1,2,,
takahsa01,1999,1,70,,
takahsa01,2000,1,77,,
takahsa01,2001,1,2,,
takahsa02,1976,1,1,,1
takahsa02,1982,1,1,,
takahsa03,1943,1,,,2
takahsa03,1944,1,,,16
takahsa03,1946,1,,,9
takahsh04,1967,1,,1,
takahsh04,1975,1,1,,
takahsh04,1980,1,1,,1
takahhi02,2018,1,,3,1
takahhi02,2019,1,10,1,
takahhi02,2020,1,1,,
takahts01,1961,1,1,2,4
takahyo01,1998,1,,,124
takahyo01,1998,2,,,2
takahyo01,1999,1,,,118
takahyo01,1999,2,,,2
takahyo01,2000,1,,,135
takahyo01,2000,2,,,2
takahyo01,2001,1,,,140
takahyo01,2001,2,,,2
takahyo01,2002,1,,,105
takahyo01,2002,2,,,1
takahyo01,2003,1,,18,93
takahyo01,2003,2,,,1
takahyo01,2004,1,,,109
takahyo01,2005,1,,,78
takahyo01,2006,1,34,54,7
takahyo01,2007,1,,,129
takahyo01,2008,1,,,68
takahyo01,2010,1,,,30
takahyo01,2011,1,9,,59
takahyo01,2012,1,44,,61
takahyo01,2012,2,2,,
takahyo01,2013,1,41,,6
takahyo01,2014,1,16,,2
takahyo01,2015,1,24,,
takahyo02,1977,1,2,,2
takahyo02,1991,1,26,,
takahyo04,1943,1,,,17
takahyo05,1967,1,,3,1
takahyo05,1969,1,,,2
takaiha01,1990,1,11,,6
takaiya01,1967,1,2,,5
takaiya01,1974,1,,,1
takaiyu01,2003,1,,2,1
takaiyu01,2004,1,,1,
takaiyu01,2012,1,,32,
takaiyu01,2013,1,,5,5
takaiyu01,2014,1,,48,91
takaiyu01,2014,2,,,2
takaiyu01,2015,1,,40,97
takaiyu01,2015,2,,,1
takaiyu01,2016,1,,,99
takaiyu01,2017,1,,3,65
takaiyu01,2018,1,,,110
takaiyu01,2019,1,,,107
takaiyu01,2020,1,,,26
takakte01,1953,1,,,2
takakte01,1954,1,1,62,
takakte01,1955,1,,112,
takakte01,1956,1,,107,
takakte01,1956,2,,1,
takakte01,1957,1,1,95,
takakte01,1958,1,,67,
takakte01,1959,1,,103,
takakte01,1959,2,,2,
takakte01,1960,1,,52,
takakte01,1961,1,,115,
takakte01,1962,1,,129,
takakte01,1963,1,,141,
takakte01,1963,2,,1,
takakte01,1964,1,,110,
takakte01,1964,2,,2,
takakte01,1965,1,,71,
takakte01,1965,2,,,3
takakte01,1966,1,103,2,
takakte01,1967,1,59,5,
takakte01,1968,1,33,,
takakte01,1969,1,43,,
takakte01,1970,1,25,,12
takakto01,1939,1,3,,
takamka02,1977,1,1,,1
takamko01,2001,1,,1,
takamko01,2002,1,19,16,10
takamno01,1961,1,,,1
takamno01,1965,1,1,,
takamhi01,1992,1,,2,4
takamhi01,1993,1,,2,3
takamwa02,2021,1,8,,2
takamwa02,2022,1,,1,
takamwa02,2024,1,1,,
takamwa02,2025,1,4,1,
takanfu01,1995,1,,1,
takanfu01,1996,1,,4,2
takanfu01,1997,1,1,1,
takanfu01,1999,1,,,1
takanfu01,2000,1,,1,
takanfu01,2001,1,,,1
takanfu01,2002,1,,1,
takanfu01,2003,1,1,10,2
takanfu01,2005,1,,5,24
takanfu01,2007,1,1,1,
takanfu01,2008,1,,4,
takanfu02,2000,1,42,2,
takanfu02,2001,1,,1,1
takanfu02,2002,1,2,,27
takanfu02,2003,1,,,8
takanfu02,2004,1,33,,
takanfu02,2005,1,47,,10
takanfu02,2007,1,10,,4
takanhi02,1985,1,4,2,
takanhi02,1986,1,1,13,22
takanhi02,1988,1,,2,
takanhi02,1989,1,,1,
takanhi02,1990,1,3,,2
takanhi06,1986,1,,,1
takanhi06,1992,1,6,,19
takanka02,1955,1,67,12,2
takanka02,1956,1,30,50,1
takanka02,1957,1,1,17,
takanka02,1958,1,1,1,1
takanni01,2000,1,1,,
takanto01,1996,1,14,,
takaosh01,1966,1,,,1
takaske01,2007,1,,,1
takaske01,2011,1,,,1
takasno01,1987,1,,,1
takassa01,1990,1,4,,
takassa01,1991,1,1,,
takatno01,2025,1,29,,2
takatsh01,1992,1,1,,3
takatsh02,1936,1,,3,
takatto03,1954,1,,1,
takayhi01,2001,1,8,,3
takayhi01,2002,1,2,,2
takayhi01,2003,1,,,1
takayhi01,2005,1,,,6
takayhi01,2006,1,5,,16
takayhi01,2007,1,3,1,2
takayhi01,2008,1,1,2,3
takayhi01,2009,1,,,3
takayhi01,2010,1,,,104
takayhi01,2011,1,13,,
takayhi01,2012,1,9,,6
takayhi01,2013,1,2,,2
takayhi03,1979,1,4,20,
takayhi03,1980,1,3,,
takayhi03,1983,1,15,1,2
takayhi03,1984,1,3,,12
takayhi03,1985,1,5,,
takayhi03,1986,1,28,,3
takayhi03,1987,1,21,,
takayhi03,1988,1,24,,
takayhi03,1989,1,14,,
takayhi03,1990,1,1,,
takayik01,1985,1,,2,1
takayik01,1988,1,5,,
takayik01,1989,1,10,2,4
takayik01,1991,1,,,1
takayis01,1964,1,,1,
takayis01,1966,1,2,1,
takayiz01,1988,1,5,1,
takayiz01,1989,1,2,1,
takayiz01,1990,1,2,3,
takayiz01,1991,1,1,2,
takayiz01,1992,1,1,2,6
takayiz01,1993,1,,2,6
takayta01,1963,1,1,,2
takayta01,1964,1,,115,
takayta01,1965,1,,41,22
takayta01,1966,1,5,5,48
takayta01,1967,1,37,3,1
takayta01,1968,1,69,1,3
takayta01,1969,1,41,1,9
takayta01,1970,1,4,2,3
takayta01,1971,1,3,5,
takayya01,1942,1,3,,2
takayya01,1943,1,,,1
takazhi01,1982,1,20,,
takazhi01,1983,1,,29,31
takazhi01,1984,1,,97,
takazhi01,1985,1,,107,
takazhi01,1986,1,,96,
takazhi01,1987,1,2,24,98
takazhi01,1988,1,,47,79
takazhi01,1989,1,42,32,
takazhi01,1990,1,4,45,8
takazhi01,1991,1,1,1,2
takazhi01,1991,2,14,4,1
takazhi01,1992,1,10,4,1
takecfu01,1962,1,1,,
takecos01,1948,1,,,1
takedai01,2017,1,,,1
takedai01,2018,1,1,,
takedai01,2019,1,2,,10
takedai01,2020,1,1,,1
takedai01,2021,1,2,5,75
takedai01,2022,1,2,36,64
takedai01,2023,1,,9,54
takedai01,2024,1,,3,7
takedai01,2025,1,,1,2
takedis01,1937,1,8,,
takedka01,1988,1,4,,
takedka01,1991,1,1,,
takedka01,1992,1,,,1
takedke01,2013,1,,,2
takedke01,2014,1,,3,
takedke01,2015,1,,2,1
takedke01,2016,1,3,4,
takedke01,2017,1,4,18,21
takedke01,2018,1,1,13,6
takedke01,2019,1,,3,
takedke01,2019,2,4,,1
takedke01,2020,1,5,,7
takedke01,2021,1,,1,4
takedma02,1972,1,,1,
takedma02,1973,1,,,1
takegak01,1980,1,,1,1
takegak01,1985,1,1,,
takehna01,2005,1,1,,
takehna01,2006,1,4,,
takehna01,2007,1,22,,
takehna01,2008,1,31,,1
takehna01,2009,1,58,,
takehna01,2010,1,,,7
takehna01,2014,1,13,,
takehna01,2015,1,9,,9
takemka01,1975,1,2,,
takenma01,1968,1,,,1
takenma01,1969,1,,74,
takenma01,1970,1,,2,
takenma01,1972,1,,,60
takenma01,1975,1,6,,29
takenma01,1976,1,4,,28
takenma01,1977,1,7,1,93
takenma01,1978,1,104,,
takenma01,1979,1,,,110
takenma01,1980,1,,,78
takenma01,1981,1,,,7
takenma01,1982,1,,,1
takenmi01,1966,1,,6,
takenmi01,1967,1,,2,
takenmi01,1970,1,1,,2
takento01,1982,1,12,,3
takento01,1984,1,1,,
takesju01,1992,1,1,,
takesju01,1993,1,2,,
takesko01,1984,1,,,1
takesmi01,1962,1,,,2
taketxx01,2009,1,,,1
taketxx01,2010,1,1,,
takeuhi02,1975,1,,,1
takeuhi03,1971,1,1,,
takeush01,2006,1,,,2
takeush01,2008,1,8,,11
takeush01,2009,1,9,,2
takeush01,2010,1,1,,13
takeush01,2011,1,18,,4
takeush01,2012,1,4,1,8
takeush01,2013,1,1,13,7
takeush01,2014,1,8,2,10
takeush01,2015,1,6,,1
takeuyo01,1993,1,,,1
takeuyo01,1994,1,,,1
takeuyo01,1995,1,1,,1
takikhi01,1964,1,,2,
takikhi01,1965,1,,2,
takikhi01,1966,1,4,11,5
takinka01,2020,1,,,1
takinka01,2021,1,1,1,2
takitma01,1948,1,3,,3
takitma01,1949,1,18,2,6
takitma01,1950,1,3,93,20
takitma01,1951,1,13,20,26
takitma01,1952,1,45,3,15
takitma01,1953,1,5,2,
takitma01,1955,1,16,,1
takitma01,1956,1,13,,
takitma01,1957,1,27,2,4
takitma01,1958,1,10,,62
takitma01,1959,1,12,,56
takitma01,1960,1,,,11
takitma01,1961,1,,,19
takitma01,1962,1,2,,8
takiyo01,1956,1,,,2
takiyo01,1959,1,,,2
takumma01,1993,1,31,24,1
takumma01,1994,1,,39,27
takumma01,1995,1,26,19,38
takumma01,1996,1,,22,13
takumma01,1997,1,4,,
takumma01,1998,1,,3,
takumma01,2000,1,12,,
takuwmo01,1958,1,,4,
tamaihi01,1961,1,1,,
tamaisa01,1937,1,,1,
tamaisa01,1938,1,,1,1
tamakta01,1940,1,2,,6
tamakta01,1940,2,12,,1
tamakta01,1941,1,40,,17
tamakta01,1942,1,29,,
tamakta01,1947,1,,,39
tamakta01,1948,1,3,8,109
tamakta01,1949,1,,,132
tamakta01,1950,1,,,21
tamanhi01,2004,1,2,,1
tamazyo01,1955,1,2,4,7
tamazyo01,1956,1,19,34,45
tamazyo01,1957,1,10,17,13
tamazyo01,1958,1,5,46,18
tamazyo01,1959,1,12,36,22
tamazyo01,1960,1,5,77,25
tamazyo01,1961,1,64,21,11
tamazyo01,1962,1,95,6,
tamazyo01,1963,1,110,3,22
tamazyo01,1964,1,133,10,1
tamazyo01,1964,2,,,1
tamazyo01,1965,1,124,1,
tamazyo01,1966,1,23,47,6
tamazyo01,1967,1,19,32,11
tameito01,1971,1,1,,1
tamiyke01,1952,1,,45,11
tamiyke01,1953,1,,19,30
tamiyke01,1954,1,,103,1
tamiyke01,1955,1,,111,
tamiyke01,1955,2,,2,
tamiyke01,1956,1,,125,
tamiyke01,1956,2,,2,
tamiyke01,1957,1,,108,
tamiyke01,1957,2,,2,
tamiyke01,1958,1,,115,
tamiyke01,1958,2,,2,
tamiyke01,1959,1,,122,
tamiyke01,1960,1,,132,
tamiyke01,1961,1,,132,
tamiyke01,1962,1,121,,2
tamiyke01,1963,1,2,1,99
tamiyyu01,2023,1,3,,
tamiyyu01,2025,1,5,,
tamurhi01,1997,1,,,2
tamurhi01,2000,1,,50,2
tamurhi01,2001,1,3,2,5
tamurhi01,2002,1,10,24,10
tamurhi01,2003,1,3,6,48
tamurhi01,2004,1,,117,
tamurhi01,2005,1,,114,
tamurhi01,2006,1,,32,
tamurhi01,2007,1,49,77,
tamurhi01,2008,1,2,30,4
tamurhi01,2009,1,13,,66
tamurhi01,2010,1,,,136
tamurhi01,2010,2,,,1
tamurhi01,2011,1,,,82
tamurhi01,2012,1,,,46
tamurhi01,2013,1,50,,11
tamurhi01,2014,1,9,4,20
tamurhi01,2015,1,,3,
tamuris01,1985,1,,1,
tamurma01,1976,1,1,,
tamurma01,1977,1,1,,
tamurma01,1979,1,1,1,
tamurma01,1980,1,,,2
tamurmi03,1937,1,2,,12
tamursh01,2023,1,2,,3
tamursh01,2024,1,4,,22
tamursh01,2025,1,,1,1
tamurto02,1956,1,4,,2
tanabma01,1991,1,8,,
tanabma01,1992,1,1,3,1
tanabma01,1993,1,1,,1
tanabma01,1994,1,1,,
tanabma01,1995,1,4,1,1
tanabos01,1967,1,,,1
tanabos01,1968,1,,1,
tanabos01,1969,1,,1,
tanabos01,1971,1,,1,1
tanabyo01,1959,1,15,,7
tanabyo01,1960,1,5,,26
tanabyo01,1961,1,,,1
tanakak03,1972,1,,1,
tanakak03,1973,1,,3,
tanakak03,1975,1,1,,1
tanakak03,1976,1,1,,2
tanakhi01,2015,1,3,,17
tanakic02,1953,1,,,1
tanakic02,1956,1,3,3,
tanakic02,1957,1,15,5,2
tanakic02,1958,1,2,,5
tanakic02,1959,1,4,5,3
tanakic02,1960,1,,,7
tanakka01,2017,1,1,4,7
tanakka01,2018,1,,102,
tanakka01,2019,1,,38,3
tanakka01,2020,1,,48,15
tanakka01,2021,1,2,4,5
tanakka01,2022,1,3,3,8
tanakka01,2023,1,2,4,1
tanakka01,2024,1,,1,
tanakka01,2025,1,1,,1
tanakka02,2001,1,2,1,2
tanakka02,2002,1,10,20,1
tanakka02,2003,1,1,,3
tanakka02,2004,1,,,1
tanakke02,2005,1,2,,
tanakke02,2006,1,3,,
tanakki01,1961,1,,,1
tanakku01,1956,1,,,1
tanakku01,1957,1,4,,6
tanakku01,1958,1,,1,10
tanakku01,1959,1,1,,7
tanakku01,1960,1,12,5,9
tanakku01,1961,1,,3,58
tanakku01,1962,1,,,76
tanakku01,1963,1,,,89
tanakku01,1964,1,,,121
tanakku01,1965,1,,,36
tanakku01,1966,1,1,,31
tanakku01,1967,1,9,1,31
tanakku01,1968,1,,,14
tanakku01,1969,1,6,,2
tanakma03,1999,1,,,4
tanakma04,1984,1,,,3
tanakma05,1982,1,,,8
tanakma05,1983,1,1,,7
tanakma05,1984,1,2,1,7
tanakma06,1956,1,7,,1
tanakma06,1957,1,3,3,30
tanakma06,1958,1,,3,38
tanakma06,1959,1,1,2,29
tanakma06,1960,1,16,1,91
tanakma06,1961,1,,2,55
tanakma07,1943,1,,,14
tanakmi05,1966,1,,,1
tanakmi05,1967,1,,1,
tanakmi05,1972,1,1,1,
tanakno02,1944,1,,,33
tanakno02,1946,1,31,,15
tanaksh01,2020,1,3,,
tanaksu01,1974,1,1,,
tanakta05,1966,1,,1,
tanakta06,1972,1,,,1
tanakte01,1956,1,,,4
tanakto02,2001,1,,,1
tanakto03,1983,1,,,1
tanakto03,1985,1,2,,2
tanakto03,1987,1,,,9
tanakto04,1948,1,,,2
tanakts01,1962,1,,,1
tanakts01,1963,1,,,1
tanakts01,1965,1,,1,
tanakts01,1966,1,,1,1
tanakyo01,1996,1,3,,
tanakyo02,1976,1,1,,2
tanakyo02,1977,1,,,2
tanakyo02,1980,1,,1,
tanakyu04,1982,1,7,,
tanakyu04,1983,1,1,,
tanakyu04,1987,1,,1,
tanakyu04,1989,1,,1,
tanakyu05,1941,1,10,,
tanakyu05,1949,1,17,,
tanakyu05,1950,1,,,2
tanakyu05,1994,1,,,1
tanbake01,1994,1,,,2
amburtr01,2023,1,,,2
tanebno01,1964,1,,,3
tanebno01,1970,1,1,,2
tanedhi01,1999,1,3,,3
tanedhi01,2000,1,28,,21
tanedhi01,2001,1,,,3
tanedhi01,2001,2,2,,6
tanedhi01,2002,1,2,,2
tanedhi01,2003,1,1,,3
tanedhi01,2004,1,2,,
tanedhi01,2004,2,1,,
tanedhi02,1961,1,,,1
tanemma01,1966,1,,,1
tanigka01,1965,1,1,,
tanigke01,2021,1,6,2,3
tanigke01,2022,1,1,9,1
tanigke01,2025,1,,3,3
tanigku01,2001,1,,,1
tanigyu02,2012,1,,,2
tanigyu02,2013,1,,,9
tanigyu02,2014,1,19,3,19
tanigyu02,2015,1,11,3,17
tanigyu02,2016,1,8,12,21
tanigyu02,2019,1,5,,1
tanigyu02,2020,1,1,,
tanigyu02,2021,1,1,,
tanihi02,1977,1,,,1
tanihi02,1978,1,1,,
tanihi02,1980,1,1,,
tanihi02,1984,1,,,1
tanihi02,1986,1,2,,
tanihi02,1987,1,6,,
tanikky01,1973,1,,1,9
tanikky01,1974,1,,39,
tanikky01,1975,1,,12,6
tanikky01,1976,1,4,68,
tanikky01,1977,1,11,6,6
tanikky01,1978,1,,43,11
tanikky01,1979,1,1,17,20
tanikky01,1980,1,,3,10
tanimto02,1983,1,1,,
taninak01,1958,1,,3,2
tanioki01,1979,1,,,1
taniry01,1984,1,,,1
taniry01,1985,1,,1,
taniry01,1988,1,,,1
taniyo01,1997,1,,73,
taniyo01,1998,1,,120,
taniyo01,1999,1,18,87,10
taniyo01,2000,1,,116,
taniyo01,2001,1,,137,
taniyo01,2002,1,,125,
taniyo01,2003,1,5,117,
taniyo01,2004,1,88,,1
taniyo01,2005,1,,79,
taniyo01,2006,1,95,,
taniyo01,2006,2,1,,
taniyo01,2007,1,135,,
taniyo01,2007,2,,,2
taniyo01,2008,1,8,48,32
taniyo01,2009,1,6,,67
taniyo01,2010,1,6,,27
taniyo01,2011,1,5,1,15
taniyo01,2012,1,51,,4
taniyo01,2013,1,8,,
taniyo01,2014,1,5,,
taniyo01,2015,1,5,,2
taniyo02,1940,1,33,,37
taniyo02,1940,2,3,1,
taniyo02,1941,1,8,22,10
taniyo02,1942,1,11,11,1
taniyo02,1948,1,8,47,4
taniyta01,1977,1,,4,3
taniyta01,1978,1,,1,1
tanizko01,1988,1,1,,
tanizko01,1989,1,,1,
tanokto01,1975,1,1,,
taoya01,1976,1,43,,
taoya01,1977,1,10,14,3
taoya01,1978,1,83,6,
taoya01,1979,1,32,2,58
taoya01,1980,1,89,10,15
taoya01,1981,1,3,77,38
taoya01,1982,1,,,128
taoya01,1983,1,,,130
taoya01,1983,2,,,1
taoya01,1984,1,,,130
taoya01,1984,2,,1,1
taoya01,1985,1,,,116
taoya01,1985,2,,,1
taoya01,1986,1,4,52,9
taoya01,1987,1,7,42,4
taoya01,1988,1,2,,1
taoya01,1989,1,55,,10
taoya01,1990,1,6,,87
taoya01,1991,1,4,,14
tasakma01,1967,1,3,,1
tashish01,2015,1,,,2
tashish01,2016,1,,,1
tashish01,2017,1,10,,2
tashish01,2019,1,,,1
tashish01,2020,1,,7,3
tashito01,1979,1,20,,
tashito01,1981,1,6,,
tashito01,1983,1,,2,
tashito01,1984,1,20,,
tashito01,1986,1,,,1
tateimi01,1978,1,,,1
tateimi01,1981,1,1,,
tateimi01,1983,1,,,3
tateoso01,2013,1,2,,
tateoso01,2015,1,,69,
tateoso01,2016,1,,45,
tateoso01,2017,1,2,45,
tateoso01,2018,1,,8,
tateoso01,2019,1,1,,
tateoso01,2020,1,3,,
tateoso01,2021,1,3,,
tateoso01,2022,1,4,,2
tateoso01,2024,1,11,5,2
